Name,Type,Latitude,Longitude,City,Country
quiz clothing head office,office,55.859357655920846,-4.2743682861328125,glasgow,united kingdom
keyboard,winery,55.85958646480805,-4.274239540100098,glasgow,united kingdom
gingerbread flat,home private,55.85624467479787,-4.272970174204185,,united kingdom
home of bread,,55.85960168192594,-4.269834815610357,glasgow,united kingdom
marriott,hotel,55.85971893249524,-4.268993139266968,glasgow,united kingdom
the menzies hotel,hotel,55.85909224848664,-4.268204028929113,glasgow,united kingdom
chats,hotel bar,55.85963,-4.269115,,united kingdom
15th international chemical weapons demilitarisation conference,convention center,55.85960019617093,-4.26921403127783,,united kingdom
twirl and tone pole academy,general entertainment,55.85892856121063,-4.268521070480347,,united kingdom
490 argyle street,,55.85931178684444,-4.267484107736392,glasgow,united kingdom
ross flat,home private,55.85624467479787,-4.272970174204185,glasgow,united kingdom
savannah spa centre,spa  massage,55.859026,-4.268027,glasgow,united kingdom
europa building,office,55.85923359748336,-4.2661123761480795,glasgow,united kingdom
signature brides,bridal shop,55.858936162338004,-4.26494836807251,glasgow,united kingdom
velos-it,building,55.85960277014052,-4.26537043195433,,united kingdom
lushest bed  marriott glasgow hotel.,hotel,55.85932,-4.26539,,united kingdom
kentigern house,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
europa house,home private,55.85675448091222,-4.258256053280727,,united kingdom
mackenzie menswear,mens store,55.85891855,-4.2647186999999995,,united kingdom
registers of scotland,,55.85914526666667,-4.265116,glasgow,united kingdom
costa coffee,coffee shop,55.858990354626236,-4.264014959335327,glasgow,united kingdom
premier inn,hotel,55.85883258099432,-4.264012505176827,glasgow,united kingdom
tropeiro,brazilian restaurant,55.858962,-4.263784085714286,glasgow,united kingdom
lettuce eat,sandwich place,55.85905781690758,-4.263627616302489,glasgow,united kingdom
teleperformance,professional  other places,55.85932052885907,-4.2638628213037855,glasgow,united kingdom
becogent limited cadogan,office,55.858936162338004,-4.264025688171387,glasgow,united kingdom
job centre plus city branch,government building,55.858918884118346,-4.264212986037169,glasgow,united kingdom
invensys rail,office,55.85900841870553,-4.264411926269531,glasgow,united kingdom
the flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
  ,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
tinfoil towers,,55.859261,-4.263914,glasgow,united kingdom
tesco express,grocery store,55.858966269174125,-4.263167381286621,glasgow,united kingdom
scottish government atlantic quay,capitol building,55.85888601275453,-4.263414057969784,,united kingdom
dwp corunna house,government building,55.859279,-4.2628,,united kingdom
unison glasgow,office,55.85919115074348,-4.2626382855862746,glasgow,united kingdom
the bridge,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
coruna house,government building,55.859554,-4.262694,,united kingdom
clyde offices,office,55.859211,-4.263273,glasgow,united kingdom
upstreet city hotel,hotel,55.8588847,-4.2625359,glasgow,united kingdom
ch2mhill,office,55.859527,-4.262482,,united kingdom
first data,office,55.859124875,-4.263258,glasgow,united kingdom
city car club vehicle,rental car location,55.858996376,-4.262598753,glasgow,united kingdom
piccolo mondo,italian restaurant,55.858865,-4.262165,glasgow,united kingdom
baltic chambers,office,55.859545,-4.260862,glasgow,united kingdom
city sightseeing tour,tourist information center,55.85884,-4.260242,,united kingdom
darroch financial services,office,55.859521,-4.26038,glasgow,united kingdom
lightblue uk,office,55.859145669228546,-4.260492452233931,glasgow,united kingdom
lightblue - the brand adventures agency,office,55.8593,-4.260706,glasgow,united kingdom
hymans robertson,office,55.859421,-4.260116,glasgow,united kingdom
sugarcube,coffee shop,55.858843,-4.260627,,united kingdom
young enterprise scotland,,55.859248,-4.260229,glasgow,united kingdom
cjs flat,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
glasgow central low level,train station,55.85927528795953,-4.258802027098874,glasgow,united kingdom
solid rock cafe,bar,55.859100591314636,-4.259190811883333,glasgow,united kingdom
platform 16,platform,55.85938174113031,-4.259004592895507,glasgow,united kingdom
bombay blues,indian restaurant,55.85933509274804,-4.2591563,glasgow,united kingdom
artto hotel glasgow,hotel,55.859359741211,-4.259254932404,glasgow,united kingdom
la lanterna,italian restaurant,55.859318800000004,-4.259094,glasgow,united kingdom
glasgow cathome,home private,55.85675448091222,-4.258256053280727,,united kingdom
two heided man,pub,55.858879,-4.259281,,united kingdom
26 hope street,bar,55.858876,-4.259226,glasgow,united kingdom
qualitas international,college technology building,55.85886958781307,-4.259032174539308,,united kingdom
cookies,fast food restaurant,55.859307187006706,-4.2588133520660305,,united kingdom
atlantic chambers,office,55.85970816545052,-4.2599220299349865,glasgow,united kingdom
bus stop for the 26,,55.85970162104551,-4.258898260373883,paisley,united kingdom
bus stop 60908,bus station,55.859500885009766,-4.258902072906494,,united kingdom
bonkers,,55.8595784,-4.2591424,glasgow,united kingdom
copenhagen building,building,55.859526252073636,-4.2597126960754395,glasgow,united kingdom
rearbons entertainment,pool hall,55.8591194152832,-4.259116172790527,,united kingdom
cafe ritatza,,55.859401,-4.259234,,united kingdom
glasgow central railway station glc,train station,55.859490124388216,-4.258081912994385,glasgow,united kingdom
platform 6,platform,55.859478081818935,-4.258017539978027,glasgow,united kingdom
platform 3,platform,55.859200322478436,-4.258273777237247,glasgow,united kingdom
tesco express,convenience store,55.85940951098681,-4.258249247530876,glasgow,united kingdom
patisserie valerie,bakery,55.85945146886376,-4.2582254630308505,glasgow,united kingdom
costa coffee,coffee shop,55.859417868916545,-4.258103370666504,glasgow,united kingdom
platform 7,platform,55.85933248071772,-4.2581045741672785,glasgow,united kingdom
3,office,55.859435832631185,-4.258303257728435,glasgow,united kingdom
platform 8,platform,55.85883982030558,-4.258232116699219,glasgow,united kingdom
platform 10,platform,55.85893799446825,-4.258313479151523,glasgow,united kingdom
platform 5,platform,55.85958646480805,-4.258124828338623,glasgow,united kingdom
platform 2,platform,55.859230438301985,-4.258127863507939,glasgow,united kingdom
platform 1,platform,55.859430081165286,-4.25796977094402,glasgow,united kingdom
platform 4,platform,55.859550337178604,-4.257674217224121,glasgow,united kingdom
bonapartes,bar,55.85970069998021,-4.258001038530467,glasgow,united kingdom
missing records,record shop,55.858972290538574,-4.258360862731934,glasgow,united kingdom
bagel factory,bagel shop,55.859490124388216,-4.258275032043457,glasgow,united kingdom
glasgow central glc to london euston eus,train,55.85940017504865,-4.258133937545589,glasgow,united kingdom
glasgow central glc to ayr ayr train,train,55.85967076247944,-4.257652759552002,glasgow,united kingdom
virgin train from glasgow,general travel,55.85890938306532,-4.2581013462406885,,united kingdom
card land,gift shop,55.8594941182908,-4.257684973500078,,united kingdom
west cornwall pasty co,snack place,55.85957226833785,-4.258081041890488,glasgow,united kingdom
amt coffee,coffee shop,55.85890993356385,-4.2585425158957175,glasgow,united kingdom
millies cookies,cupcake shop,55.859381,-4.258096,,united kingdom
millies,dessert shop,55.85949637422843,-4.258000552326047,glasgow,united kingdom
glasgow central glc to edinburgh edb train,train,55.85968280498898,-4.257631301879883,glasgow,united kingdom
francos,caf,55.85906821769483,-4.258478277616147,,united kingdom
tie rack cabin,accessories store,55.85946273803711,-4.25791597366333,,united kingdom
transpennine express,light rail,55.859561,-4.258106,,united kingdom
virgin trains messroom glasgow central,train,55.859694699050216,-4.25790069637778,,united kingdom
glasgow central glc to east kilbride ekl train,train,55.85959804014652,-4.258115854470053,glasgow,united kingdom
0900 glasgow central - penzance,train,55.85962833751446,-4.258026792539698,glasgow,united kingdom
supercuts,salon  barbershop,55.8588382,-4.2581375,,united kingdom
train to east kilbride,subway,55.859091,-4.258538,,united kingdom
the royal scot,pub,55.85896024780877,-4.256880283355713,glasgow,united kingdom
cex,electronics store,55.859261314933626,-4.256987571716309,glasgow,united kingdom
union street,road,55.85888799135166,-4.256730079650879,glasgow,united kingdom
geek retreat,caf,55.859384,-4.25688,glasgow,united kingdom
rennie mackintosh hotel,bed  breakfast,55.85953915866702,-4.257111476235888,glasgow,united kingdom
calabash,african restaurant,55.859303464144936,-4.256923198699951,glasgow,united kingdom
mcdonalds bakers,bakery,55.85958646480805,-4.257094860076904,glasgow,united kingdom
glasgow central glc to largs lar train,train,55.85971893249524,-4.257566928863525,glasgow,united kingdom
shaheds,indian restaurant,55.8595251539219,-4.257137257228888,glasgow,united kingdom
g force,video game store,55.859453,-4.256892,glasgow,united kingdom
stuff,miscellaneous shop,55.859384404581306,-4.256737883456299,glasgow,united kingdom
pitman training,general college  university,55.859329,-4.25702,glasgow,united kingdom
poundland,grocery store,55.85846649267352,-4.256536960601806,glasgow,united kingdom
blancolo tattoo  piercing studio,tattoo parlor,55.859099677450516,-4.256786174375487,glasgow,united kingdom
cex,video game store,55.858856322508494,-4.256739955692627,,united kingdom
glasgow central glc to lancaster lantrain,train,55.85968280498898,-4.257545471191406,glasgow,united kingdom
gamestation,video game store,55.85896024780877,-4.256901741027832,glasgow,united kingdom
220 broomielaw,general entertainment,55.859631,-4.257514,,united kingdom
games workshop,hobby shop,55.859642028808594,-4.25670862197876,glasgow,united kingdom
cards galore,gift shop,55.859283,-4.257326,,united kingdom
sunset boulevard los angeles,home private,55.85675448091222,-4.258256053280727,,united kingdom
bus stop 609030,bus station,55.85961,-4.256819,,united kingdom
firstglsagow no 9,bus line,55.85941017839089,-4.257117194181088,,united kingdom
union st bus stop  union court.,bus station,55.85905150464314,-4.256743823010163,,united kingdom
609031,bus station,55.859216,-4.257048,glasgow,united kingdom
glasgow central glc to greenock central gkc train,train,55.85967076247944,-4.2574381828308105,glasgow,united kingdom
bus stop 609010,bus line,55.85926426425258,-4.25690646279753,,united kingdom
bredito,asian restaurant,55.85911249142387,-4.25673043410894,glasgow,united kingdom
yomego,office,55.859546,-4.255763,glasgow,united kingdom
45 mitchell street,home private,55.85675448091222,-4.258256053280727,,united kingdom
tingle shooter bar  cafe,cocktail bar,55.85900174447208,-4.255996762514877,glasgow,united kingdom
lychee oriental,asian restaurant,55.859514,-4.25576,glasgow,united kingdom
diamond dolls,strip club,55.8592850310453,-4.256057718675174,glasgow,united kingdom
digimania,coworking space,55.859626,-4.255675,,united kingdom
bus stop 609033,bus line,55.85964013336792,-4.255796360040125,,united kingdom
,,55.85968280498898,-4.255399703979492,,united kingdom
hmv,music store,55.859234,-4.25602,glasgow,united kingdom
da group,coworking space,55.859542,-4.255769,glasgow,united kingdom
sew easy,miscellaneous shop,55.85889908772039,-4.25630116609078,glasgow,united kingdom
my flat,home private,55.85675448091222,-4.258256053280727,,united kingdom
che camille,boutique,55.85951,-4.255715,,united kingdom
yo sushi,sushi restaurant,55.85910476,-4.25460577,glasgow,united kingdom
ted baker,clothing store,55.85927087298371,-4.254158834164834,glasgow,united kingdom
office shoes,shoe store,55.859261314933626,-4.254605770111084,glasgow,united kingdom
cranachan,restaurant,55.8592733575701,-4.25444483757019,glasgow,united kingdom
accessorize,accessories store,55.8590204614204,-4.254863262176514,glasgow,united kingdom
mings,chinese restaurant,55.859339592003934,-4.254359006881714,glasgow,united kingdom
regus,office,55.859401340548736,-4.2545155646863,glasgow,united kingdom
french connection,clothing store,55.85928392468086,-4.254400986794032,,united kingdom
kurt geiger,miscellaneous shop,55.859264752957245,-4.254545168634624,,united kingdom
mac cosmetics,cosmetics shop,55.859207,-4.254526,glasgow,united kingdom
da vincis,diner,55.858849,-4.255197,,united kingdom
house of fraser,department store,55.85895421112318,-4.2553101576646615,alexandria,united kingdom
charles tyrwhitt,mens store,55.859560565146616,-4.254435792580776,,united kingdom
karen millen,womens store,55.85928194813764,-4.254490670727743,glasgow,united kingdom
hughs champagne bar,caf,55.859157,-4.255141,,united kingdom
timberland store,clothing store,55.859556358452515,-4.254519939422607,glasgow,united kingdom
3 store,electronics store,55.85923248235099,-4.254558177683394,glasgow,united kingdom
caff nero,coffee shop,55.85899,-4.25518,glasgow,united kingdom
coast,womens store,55.859146909700996,-4.254541397094727,glasgow,united kingdom
boss store,clothing store,55.859032504131505,-4.254627227783203,glasgow,united kingdom
jo malone,cosmetics shop,55.858859900278325,-4.254746702709955,glasgow,united kingdom
usc,clothing store,55.85958534984416,-4.254438399037155,glasgow,united kingdom
molton brown,cosmetics shop,55.85929749196292,-4.254543931325697,glasgow,united kingdom
three,mobile phone shop,55.85936488769801,-4.254625310562438,glasgow,united kingdom
carphone warehouse,mobile phone shop,55.8593,-4.25487,glasgow,united kingdom
loccitane,cosmetics shop,55.85935038516768,-4.254585673113374,glasgow,united kingdom
aldo,shoe store,55.859261314933626,-4.254519939422607,glasgow,united kingdom
the s.p.a.c.e,performing arts venue,55.858919792650845,-4.254310575766997,,united kingdom
1950 from glasgow central to gourock,train,55.859576,-4.255172,,united kingdom
club white sheets,hotel,55.859658,-4.254376,glasgow,united kingdom
gmbh shop,bookstore,55.859718,-4.255108,glasgow,united kingdom
eyecademy,office,55.85971072499999,-4.2541649,glasgow,united kingdom
rumah joe,residential building apartment  condo,55.85901975631714,-4.254847168922424,glasgow,united kingdom
mimco,accessories store,55.859688,-4.254245,glasgow,united kingdom
the lab,caf,55.8595,-4.2546,glasgow,united kingdom
geek squad,mobile phone shop,55.8593,-4.25487,glasgow,united kingdom
parker solutions,office,55.859523,-4.255034,glasgow,united kingdom
princes square,mall,55.859243250971915,-4.253827929496765,glasgow,united kingdom
tinderbox,coffee shop,55.85925529361399,-4.253801107406616,glasgow,united kingdom
bread + butter,pub,55.85967979436194,-4.253473877906799,glasgow,united kingdom
the lab,bar,55.859541305266,-4.253929853439331,glasgow,united kingdom
zizzi,italian restaurant,55.859349193458286,-4.253645181655905,glasgow,united kingdom
the restaurant bar and grill,restaurant,55.85932152807864,-4.253747463226318,glasgow,united kingdom
barca tapas  cava bar,paella restaurant,55.85932360290132,-4.253690779209158,glasgow,united kingdom
november,bar,55.85932152807864,-4.253683090209961,glasgow,united kingdom
il pavone,italian restaurant,55.85920987382406,-4.253738318093948,glasgow,united kingdom
martin brown hair,salon  barbershop,55.85961958177218,-4.253833293914795,glasgow,united kingdom
buzzy wares princes square,american restaurant,55.8592,-4.253877,,united kingdom
cos,clothing store,55.8591941445311,-4.253787338733694,glasgow,united kingdom
buzzys,food,55.859262,-4.253729,glasgow,united kingdom
le creuset,furniture  home store,55.85939566875072,-4.253734469835039,glasgow,united kingdom
cafe bom bon,caf,55.859304,-4.253885,glasgow,united kingdom
darcys,italian restaurant,55.859248264393194,-4.253951598500825,glasgow,united kingdom
pen shop,miscellaneous shop,55.85925,-4.253723,glasgow,united kingdom
pizza express,pizza place,55.85922859622492,-4.253792074187707,glasgow,united kingdom
fifi and ally,restaurant,55.85923328315364,-4.254028737545035,glasgow,united kingdom
illuminati,gift shop,55.85916497370749,-4.25396203994751,glasgow,united kingdom
white company,clothing store,55.85925849909132,-4.2540877009608,glasgow,united kingdom
dwell,furniture  home store,55.85928540020284,-4.2536938190460205,glasgow,united kingdom
space nk,cosmetics shop,55.85922650916414,-4.253953635692618,glasgow,united kingdom
links of london,jewelry store,55.859193,-4.253755,glasgow,united kingdom
irrocco,caf,55.85927925585927,-4.253795292049552,,united kingdom
ollie  nic,accessories store,55.85924024031084,-4.253886938095093,glasgow,united kingdom
kiehls,cosmetics shop,55.859196,-4.25408,,united kingdom
hillhead subway station,subway,55.859229,-4.253706,,united kingdom
darcys cafe du mond,caf,55.85925358321298,-4.254065688995307,,united kingdom
phase eight,boutique,55.859535217285156,-4.253326416015625,,united kingdom
arran aromatics,gift shop,55.85932152807864,-4.254112243652344,glasgow,united kingdom
crabtree  evelyn,cosmetics shop,55.859177,-4.253823,,united kingdom
darcys,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
karbon,nightclub,55.85961054987566,-4.2537689208984375,glasgow,united kingdom
kurt geiger,,55.85920962561678,-4.253762470894665,glasgow,united kingdom
av9 limited,office,55.859485,-4.253563,glasgow,united kingdom
outside karbon bar,bar,55.859631,-4.253389,glasgow,united kingdom
fantoosh,,55.859298,-4.253664,glasgow,united kingdom
national australia group,office,55.85924927229344,-4.25220251083374,glasgow,united kingdom
queen street,road,55.85886390583609,-4.252288341522217,glasgow,united kingdom
maxs bar  grill,pub,55.859529,-4.252106,glasgow,united kingdom
sainsburys,grocery store,55.85905658954255,-4.2522454261779785,glasgow,united kingdom
guildhall,office,55.858956418949084,-4.252301146769095,glasgow,united kingdom
ichiban,ramen   noodle house,55.8588313,-4.252327,glasgow,united kingdom
la cheetah,nightclub,55.85940724854678,-4.251980940777322,glasgow,united kingdom
sugar cube,nightclub,55.859008998546386,-4.252131946100718,glasgow,united kingdom
oko express,japanese restaurant,55.859518698740644,-4.252071228952537,glasgow,united kingdom
subway,sandwich place,55.85884242228545,-4.25225893905936,glasgow,united kingdom
fatface,clothing store,55.85930058099401,-4.252390065604842,glasgow,united kingdom
osiris,clothing store,55.859051854974005,-4.252184107933756,glasgow,united kingdom
hellfire,accessories store,55.859051854974005,-4.252184107933756,glasgow,united kingdom
clydesdale bank,bank,55.85935674572342,-4.252182344514169,glasgow,united kingdom
belstaff,design studio,55.8594965699665,-4.252862089805821,glasgow,united kingdom
the princes trust,,55.859167543443675,-4.252932219650461,glasgow,united kingdom
nailzone,cosmetics shop,55.85894110484792,-4.252536311748883,,united kingdom
jooaks house,home private,55.85675448091222,-4.258256053280727,glasgow,united kingdom
damien  lilith,boutique,55.859087,-4.25209,,united kingdom
blacks,sporting goods shop,55.85906863224248,-4.252229332923889,glasgow,united kingdom
whsmith,miscellaneous shop,55.859693,-4.252142,glasgow,united kingdom
tempo tea bar,tea room,55.859648182763955,-4.252103269100189,glasgow,united kingdom
yen mings place,home private,55.85675448091222,-4.258256053280727,,united kingdom
miller street,home private,55.857262422384466,-4.243544717739007,,united kingdom
soho,italian restaurant,55.859594839103444,-4.250804358897225,glasgow,united kingdom
reiss,clothing store,55.859388368137864,-4.251739537580839,,united kingdom
priscilla bridal shop,bridal shop,55.85897096223606,-4.251058734923039,,united kingdom
pauline books  media,bookstore,55.85944175869249,-4.251769753689584,,united kingdom
visage lifestyle clinic,doctors office,55.859194,-4.251064,glasgow,united kingdom
liberty halls,college residence hall,55.85900240730269,-4.251662030420097,,united kingdom
virginia court,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
administrate,office,55.8596,-4.251173,glasgow,united kingdom
charlotte house,building,55.859492,-4.251816,glasgow,united kingdom
rossi,mens store,55.859627,-4.250941,glasgow,united kingdom
gi festival hub,art gallery,55.858910571508936,-4.250821173191071,glasgow,united kingdom
glasgow building preservationntrust,office,55.858927,-4.251201,glasgow,united kingdom
rgs,home private,55.85675448091222,-4.258256053280727,,united kingdom
bus stop - lanarshire bound,bus station,55.859003,-4.250738,glasgow,united kingdom
the riding room,gay bar,55.858842,-4.249865,,united kingdom
delmonicas,gay bar,55.85912884568613,-4.249606132507324,glasgow,united kingdom
29 studios,office,55.859492,-4.249755,,united kingdom
club x,gay bar,55.8590993,-4.24998295,,united kingdom
dels,gay bar,55.85905915772738,-4.249848149637147,glasgow,united kingdom
the fort,hot spring,55.85909800222146,-4.249901644138789,,united kingdom
telfer gallery,art gallery,55.859453,-4.250045,,united kingdom
ironbbratz,coworking space,55.85952590866562,-4.250442208135556,,united kingdom
tobacco merchants house,history museum,55.85914928259227,-4.250466050632191,,united kingdom
sonojang flat,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
43 virginia street,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
63 virginia court,residential building apartment  condo,55.859162,-4.250113,,united kingdom
lomond house,office,55.85955,-4.249753,,united kingdom
polo lounge,gay bar,55.85885788445488,-4.249477386474609,glasgow,united kingdom
bacchus,bar,55.859356,-4.248619,,united kingdom
high and mighty,mens store,55.859077,-4.248977,,united kingdom
the trades hall,building,55.859345613310495,-4.248983860015869,glasgow,united kingdom
axm,gay bar,55.85930722499117,-4.248646169596371,glasgow,united kingdom
blane valley,pub,55.85914676300155,-4.248916618278956,glasgow,united kingdom
merchant city music,music store,55.85926300541846,-4.248408666033762,,united kingdom
the steps bar,pub,55.85890365196364,-4.248829359680486,glasgow,united kingdom
the spires serviced suites,hotel,55.859,-4.24913,glasgow,united kingdom
stewarts victorian tearoom,tea room,55.85931,-4.24853,glasgow,united kingdom
merchants,cocktail bar,55.85881805419922,-4.248891830444336,,united kingdom
art de cafe,bar,55.858969,-4.248893,,united kingdom
fabrique,nightclub,55.858977,-4.248434,glasgow,united kingdom
alan edwards salon,salon  barbershop,55.859164323038506,-4.248453148482738,glasgow,united kingdom
coral,arcade,55.85888794739504,-4.248575082043005,glasgow,united kingdom
bennets,gay bar,55.859464,-4.248589,glasgow,united kingdom
agos hall rcs,college academic building,55.85916,-4.24873,glasgow,united kingdom
lauren  lilys pad,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
glassford street post office,post office,55.858916,-4.2488,,united kingdom
byrnsies gaffh,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
hutcheson street,road,55.85905344520313,-4.2478082826104515,,united kingdom
rab has,hotel,55.85915293103745,-4.248168468475342,glasgow,united kingdom
the gallery,bar,55.85908781608834,-4.247351992719872,glasgow,united kingdom
scottish youth theatre,theater,55.85909557352607,-4.247369219434667,glasgow,united kingdom
venture photography,miscellaneous shop,55.859057,-4.24764,,united kingdom
bang  olufsen,electronics store,55.859617787042566,-4.247238968055611,glasgow,united kingdom
ewan and lizzys penthouse loveshack,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
tophers house,home private,55.857262422384466,-4.243544717739007,,united kingdom
art bar,bar,55.859097,-4.247755,glasgow,united kingdom
kat rs,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
tinderbox,coffee shop,55.85963463492837,-4.246387481689453,glasgow,united kingdom
the brunswick hotel,hotel,55.858993,-4.24716031,glasgow,united kingdom
brutti ma buoni,bar,55.858988,-4.247143,glasgow,united kingdom
mccalls of glasgow,clothing store,55.859679,-4.246654,glasgow,united kingdom
tesco express,grocery store,55.859622592403895,-4.246425032615662,glasgow,united kingdom
brunswick street stage,music venue,55.85896263835874,-4.2471495581242475,glasgow,united kingdom
frame agency,building,55.858898,-4.247196,glasgow,united kingdom
matador studios,office,55.858921,-4.246317,glasgow,united kingdom
obriens,sandwich place,55.8596483,-4.2467924,glasgow,united kingdom
chez armour,salon  barbershop,55.858977,-4.247169,glasgow,united kingdom
yue hao chinese store,,55.859235,-4.246325,,united kingdom
belgica furniture,furniture  home store,55.859476,-4.246763,,united kingdom
118 brunswick street,,55.859191,-4.246715,,united kingdom
the old fruitmarket,event space,55.85903985692022,-4.245108460055077,glasgow,united kingdom
city halls,concert hall,55.85888233431856,-4.245167655951117,glasgow,united kingdom
dakhin south indian kitchen,indian restaurant,55.8588485793037,-4.245354419974803,glasgow,united kingdom
koolba,indian restaurant,55.859086,-4.245277,glasgow,united kingdom
the social,bar,55.859324332466365,-4.245076683378598,glasgow,united kingdom
bose,electronics store,55.859503,-4.245415,,united kingdom
scottish music centre,coworking space,55.859134674072266,-4.2453999519348145,,united kingdom
chesne hair,,55.85953092923686,-4.2457142437749145,glasgow,united kingdom
niche optical talior,optical shop,55.858917,-4.245333,glasgow,united kingdom
student printing,paper  office supplies store,55.8592,-4.2449,glasgow,united kingdom
ramshorn theatre,,55.85933596789732,-4.2451869418646355,glasgow,united kingdom
slater hogg  howison,office,55.85897411634528,-4.245287962749802,glasgow,united kingdom
60 ingram street,nightclub,55.85961220008833,-4.245177475120857,glasgow,united kingdom
kiwi castle,residential building apartment  condo,55.859286,-4.245084,,united kingdom
wigglonia,,55.859326200000005,-4.245598533333333,glasgow,united kingdom
patrick thomas court,college residence hall,55.85904778015661,-4.245993127084395,glasgow,united kingdom
city car club vehicle,rental car location,55.8593967944,-4.2449390888,glasgow,united kingdom
qua,italian restaurant,55.859485,-4.244018,glasgow,united kingdom
candleriggs,other great outdoors,55.85915870068048,-4.244039033274845,,united kingdom
box of delights,deli  bodega,55.85927188396454,-4.244831800460815,glasgow,united kingdom
the headline building,residential building apartment  condo,55.859645748206404,-4.244786044125479,glasgow,united kingdom
ncp ingram street,parking,55.85938174113031,-4.244735240936279,glasgow,united kingdom
the herald building,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
home sweet home ~ ingram street glasgow,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
jai and frais flat,,55.859092,-4.244664,,united kingdom
155 albion street,event space,55.859568400997524,-4.244112968444824,glasgow,united kingdom
enoteca,,55.85941,-4.244471,,united kingdom
lombardis,italian restaurant,55.8593827,-4.24466955,,united kingdom
ad lib,bar,55.859234,-4.24279,glasgow,united kingdom
amore,italian restaurant,55.85929744283184,-4.243640899658203,glasgow,united kingdom
ingram wynd,restaurant,55.859304,-4.243613,glasgow,united kingdom
italian kitchen,italian restaurant,55.859397,-4.243709,glasgow,united kingdom
the bitchin balcony,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
brooklyn bar  grill,american restaurant,55.859301728118155,-4.242876041838501,glasgow,united kingdom
blom gaffe,home private,55.857262422384466,-4.243544717739007,,united kingdom
databusters data recovery glasgow,office,55.859292,-4.242614,glasgow,united kingdom
sapporo teppanyaki,japanese restaurant,55.85913787769461,-4.241870641708374,glasgow,united kingdom
jees bachelorette pad,home private,55.857262422384466,-4.243544717739007,,united kingdom
tanz n handz,salon  barbershop,55.85901474848848,-4.241582057633523,glasgow,united kingdom
g1 serviced apartments,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
chez robertson et buchanan,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
aldi,food  drink shop,55.85938691992918,-4.241260290881736,glasgow,united kingdom
asyas glaswegian room,college residence hall,55.859213,-4.240335,,united kingdom
home,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
high street,road,55.85916672476192,-4.2409554253043655,glasgow,united kingdom
glasgow life headquarters,office,55.85969543457031,-4.240400791168213,glasgow,united kingdom
merchant chippie,fish  chips shop,55.85901626337887,-4.24136052284244,,united kingdom
fish  chips,fish  chips shop,55.85889326621564,-4.241158213496884,,united kingdom
bacon butty,breakfast spot,55.85968699084161,-4.240432968264139,glasgow,united kingdom
div  katys flat ,home private,55.857262422384466,-4.243544717739007,glasgow,united kingdom
be central,residential building apartment  condo,55.858894,-4.240569,glasgow,united kingdom
rubys future,,55.859338,-4.241021,glasgow,united kingdom
asyas room,college residence hall,55.859209,-4.240363,,united kingdom
osteria,italian restaurant,55.859069,-4.240291,north berwick,united kingdom
high street railway station hst,train station,55.859455957872875,-4.239941901796621,glasgow,united kingdom
home,bar,55.8592414855957,-4.2396464347839355,,united kingdom
curry heaven,indian restaurant,55.8597,-4.239944,,united kingdom
collegelands,residential building apartment  condo,55.8591613046624,-4.237087031828274,glasgow,united kingdom
duke wynd,residential building apartment  condo,55.859457462026086,-4.233621904110774,glasgow,united kingdom
charlottes flat,home private,55.85776850024469,-4.228836169869985,glasgow,united kingdom
street cafe,fast food restaurant,55.85932562749692,-4.232013955395303,,united kingdom
wellpark brewery,office,55.85933689935402,-4.230315585728879,glasgow,united kingdom
molendinar hospitality suite,bar,55.85943127665855,-4.229891609163063,glasgow,united kingdom
chm scotland,college academic building,55.85948932302742,-4.229281373593641,glasgow,united kingdom
the scottish hydro arena,music venue,55.8598393572735,-4.284110069274902,glasgow,united kingdom
mccolls,convenience store,55.85986290392709,-4.283435125320988,,united kingdom
cyldeport,historic site,55.86034,-4.28318,,united kingdom
e1 towers,fraternity house,55.859971,-4.28119,glasgow,united kingdom
uni home,home private,55.85573300301182,-4.287687078216173,glasgow,united kingdom
skypark,office,55.86009938775242,-4.279789725601047,glasgow,united kingdom
trust deed scotland,,55.85994773925475,-4.28067684173584,glasgow,united kingdom
deco cafe,caf,55.86049705481161,-4.279528942116925,glasgow,united kingdom
e4e interactive entertainment,building,55.860625,-4.278728,glasgow,united kingdom
